Booking Code,Name,Flight Code,Date,Checked In,Baggage Weight (kg),Baggage Volume (m^3)
DXBCA6611808222247,Nicole Walker,CA661,180822,Yes,26.39,2.44
DXBCA6611808223158,Brett Trevino,CA661,180822,Yes,22.36,1.48
DXBCA6611808225609,Allison Walker,CA661,180822,Yes,28.0,1.0
DXBCA6611808228822,Natasha Booker,CA661,180822,No,21.53,1.79
DXBCA6611808229373,Rebecca Bush,CA661,180822,No,33.61,1.63
DXBCA6611808227725,Miss Brittany Grant DDS,CA661,180822,Yes,8.75,1.76
DXBCA6611808223847,James Chavez,CA661,180822,No,21.0,1.14
DXBCA6611808221255,James Gomez,CA661,180822,No,26.63,1.49
DXBCA6611808223170,Amy Wright,CA661,180822,Yes,25.22,1.53
DXBCA6611808221108,Dr. Debbie Miller,CA661,180822,Yes,20.33,1.61
DXBCA6611808226871,Tamara Contreras,CA661,180822,No,32.95,1.84
DXBCA6611808229979,Scott Richardson,CA661,180822,Yes,15.51,1.13
DXBCA6611808223029,Jessica Freeman,CA661,180822,Yes,26.86,2.14
DXBCA6611808223283,Amy Garrett,CA661,180822,Yes,10.65,1.47
DXBCA6611808224684,James Johnson,CA661,180822,No,25.66,0.7
DXBCA6611808228791,Carlos Villarreal,CA661,180822,No,17.62,1.52
DXBCA6611808229728,Christopher Jimenez,CA661,180822,Yes,9.25,2.23
DXBCA6611808222261,Ryan Flores,CA661,180822,No,34.32,2.36
DXBCA6611808221870,Angel Solomon,CA661,180822,Yes,32.79,2.29
DXBCA6611808226360,Jessica Booker,CA661,180822,Yes,27.94,0.65
DXBCA6611808228283,Richard Davis,CA661,180822,No,7.21,0.57
DXBCA6611808227081,Juan Dickerson,CA661,180822,No,9.99,1.91
DXBCA6611808221746,James Gutierrez,CA661,180822,Yes,34.25,0.61
DXBCA6611808222359,Scott Wright,CA661,180822,Yes,9.46,2.07
DXBCA6611808228350,Laura Gordon,CA661,180822,Yes,15.15,2.18
DXBCA6611808226346,Jeff Hampton,CA661,180822,Yes,17.77,1.66
DXBCA6611808227306,Kathryn Bennett,CA661,180822,No,33.18,1.59
DXBCA6611808226261,Kimberly Fields,CA661,180822,Yes,22.92,1.8
DXBCA6611808227926,Daniel Brown,CA661,180822,No,12.18,1.3
DXBCA6611808223388,Margaret Wheeler,CA661,180822,No,19.81,1.26
DXBCA6611808223054,Kyle Barnes,CA661,180822,Yes,24.46,0.79
DXBCA6611808223357,Dillon Diaz,CA661,180822,No,13.26,1.93
DXBCA6611808228628,Christine Reynolds,CA661,180822,Yes,34.63,2.45
DXBCA6611808226689,Mrs. Rachel Parker MD,CA661,180822,No,25.29,1.28
DXBCA6611808226054,Ashley Krause,CA661,180822,Yes,14.01,0.77
DXBCA6611808225610,Martin Warren,CA661,180822,No,10.47,1.99
DXBCA6611808226531,Peter Rowe,CA661,180822,No,5.85,1.54
DXBCA6611808224643,Jennifer Moore,CA661,180822,No,30.42,1.1
DXBCA6611808228861,Stephen Contreras,CA661,180822,Yes,33.56,1.87
DXBCA6611808227951,Michael Ware,CA661,180822,Yes,23.6,1.84
DXBCA6611808223757,Tonya Hall,CA661,180822,No,20.97,1.21
DXBCA6611808227698,Angela Whitney,CA661,180822,Yes,17.98,2.0
DXBCA6611808229630,Diana Park,CA661,180822,Yes,20.08,1.63
DXBCA6611808221128,Phillip Baxter,CA661,180822,Yes,34.89,1.03
DXBCA6611808227091,Dennis Ali,CA661,180822,No,13.61,1.23
DXBCA6611808226182,Justin Chan,CA661,180822,Yes,33.49,2.21
DXBCA6611808223849,Eric Cherry,CA661,180822,No,5.59,0.51
DXBCA6611808227684,Tracy Gordon,CA661,180822,No,7.69,0.98
DXBCA6611808227088,Natalie Herman,CA661,180822,No,29.08,0.62
DXBCA6611808223004,Brett Martin,CA661,180822,Yes,26.81,0.58
DXBCA6611808223886,Terri Hernandez,CA661,180822,Yes,9.24,0.84
DXBCA6611808228702,Rachel Hernandez,CA661,180822,No,5.29,2.49
DXBCA6611808226411,Marie Reynolds,CA661,180822,Yes,21.9,1.81
DXBCA6611808229204,Joel Ruiz,CA661,180822,No,21.25,1.7
DXBCA6611808229997,Jessica Torres,CA661,180822,No,11.54,1.93
DXBCA6611808228896,Timothy Mcgee,CA661,180822,No,29.58,2.17
DXBCA6611808226675,Andrew Bell,CA661,180822,No,24.85,1.11
DXBCA6611808227938,Megan Edwards,CA661,180822,No,33.0,1.89
DXBCA6611808224880,Michelle Barrera,CA661,180822,No,34.9,1.55
DXBCA6611808225887,Christopher Lopez,CA661,180822,No,25.3,1.09
DXBCA6611808228654,Michael Thomas,CA661,180822,Yes,7.69,2.05
DXBCA6611808221698,Christina Johnson,CA661,180822,Yes,8.14,1.05
DXBCA6611808225218,Matthew Gutierrez,CA661,180822,No,8.7,1.7
DXBCA6611808229699,Nicole Wagner,CA661,180822,No,33.46,2.05
DXBCA6611808229949,Charles Sims,CA661,180822,Yes,27.79,1.02
DXBCA6611808226534,Rebecca Holmes,CA661,180822,Yes,19.27,1.17
DXBCA6611808222396,Rebecca Watkins,CA661,180822,Yes,27.68,0.54
DXBCA6611808221633,Joseph Bailey,CA661,180822,No,15.11,2.13
DXBCA6611808221461,Anthony Frazier,CA661,180822,No,33.82,2.03
DXBCA6611808226770,Megan Mccullough,CA661,180822,No,17.84,1.56
DXBCA6611808228408,Tiffany Wilson,CA661,180822,No,8.61,1.24
DXBCA6611808223548,Ryan Davis,CA661,180822,Yes,28.93,2.45
DXBCA6611808222573,William Henderson,CA661,180822,No,25.01,0.85
DXBCA6611808223223,Dorothy Evans,CA661,180822,No,14.24,2.16
DXBCA6611808223688,Rhonda Lynn,CA661,180822,Yes,33.16,1.87
DXBCA6611808228719,Cynthia Brewer,CA661,180822,No,20.68,2.42
DXBCA6611808223866,Gina Smith,CA661,180822,No,33.38,1.41
DXBCA6611808221843,Melissa Cooper,CA661,180822,No,25.77,0.78
DXBCA6611808229681,Paul Green,CA661,180822,Yes,9.84,2.31
DXBCA6611808228998,Jennifer Scott,CA661,180822,No,20.43,1.96
DXBCA6611808224564,Christopher Russell,CA661,180822,No,18.03,0.82
DXBCA6611808227379,Maria Johnson,CA661,180822,Yes,6.23,2.35
DXBCA6611808228764,Michelle Schaefer,CA661,180822,No,8.74,0.72
DXBCA6611808221375,Micheal Brown,CA661,180822,Yes,12.92,1.14
DXBCA6611808225778,Steven Hernandez,CA661,180822,No,34.59,2.23
DXBCA6611808229906,Timothy Jacobs,CA661,180822,No,18.78,2.15
DXBCA6611808225210,Vanessa Hayes,CA661,180822,Yes,27.41,0.83
DXBCA6611808225392,Andrew Garrett,CA661,180822,No,30.71,1.06
DXBCA6611808221352,Donna Dixon,CA661,180822,Yes,9.23,2.22
DXBCA6611808222271,David Hernandez,CA661,180822,Yes,34.38,0.55
DXBCA6611808226377,Ronald Beck,CA661,180822,Yes,11.48,2.07
DXBCA6611808225955,Shane Jimenez,CA661,180822,No,5.66,2.22
DXBCA6611808229433,Matthew Smith,CA661,180822,No,14.0,1.93
DXBCA6611808223522,Patricia Dean,CA661,180822,No,8.47,1.22
DXBCA6611808226465,Samantha Ward,CA661,180822,Yes,13.63,1.21
DXBCA6611808225803,Jonathan Silva,CA661,180822,Yes,6.32,2.34
DXBCA6611808225002,Brooke Gutierrez,CA661,180822,No,10.45,1.33
DXBCA6611808229683,Rebecca Anderson,CA661,180822,Yes,32.97,1.32
DXBCA6611808223136,Stephanie Esparza,CA661,180822,Yes,9.06,1.81
DXBCA6611808224674,Kelly Martin,CA661,180822,Yes,15.92,1.74
DXBCA6611808228617,Paul Butler,CA661,180822,Yes,27.47,2.2
DXBCA6611808222720,Tracy Perkins,CA661,180822,Yes,17.92,1.98
DXBCA6611808227772,James Flynn,CA661,180822,Yes,25.67,1.89
DXBCA6611808221322,Tyler Maxwell,CA661,180822,Yes,29.75,0.91
DXBCA6611808225100,Gabriella Madden,CA661,180822,Yes,24.78,1.87
DXBCA6611808224394,Kenneth Love,CA661,180822,No,17.43,0.72
DXBCA6611808223873,Eric Parker,CA661,180822,No,26.8,0.78
DXBCA6611808225509,Henry Williams PhD,CA661,180822,Yes,13.85,1.68
DXBCA6611808227825,Louis York,CA661,180822,No,30.12,0.69
DXBCA6611808228486,Darius Miranda,CA661,180822,No,6.42,1.18
DXBCA6611808223496,Judith Maldonado,CA661,180822,Yes,26.46,0.81
DXBCA6611808224636,Brandon Obrien,CA661,180822,Yes,9.77,1.67
DXBCA6611808228554,Wendy Colon,CA661,180822,Yes,7.68,1.7
DXBCA6611808225078,Thomas Ray,CA661,180822,No,20.49,2.01
DXBCA6611808226064,Jessica Sexton,CA661,180822,No,15.86,0.88
DXBCA6611808224079,Adrienne Collins,CA661,180822,Yes,9.63,0.55
DXBCA6611808229773,David Rios,CA661,180822,No,7.2,2.36
DXBCA6611808223631,Sara Brady,CA661,180822,Yes,21.31,1.41
DXBCA6611808221252,John Ramirez,CA661,180822,No,13.82,1.47
DXBCA6611808224571,Kenneth Moran,CA661,180822,No,15.78,1.68
DXBCA6611808226364,Nicole Moore,CA661,180822,No,26.43,1.67
DXBCA6611808226615,Beth Sutton,CA661,180822,No,21.56,2.26
DXBCA6611808224821,Sean Spencer,CA661,180822,No,21.39,2.0
DXBCA6611808222620,Andre Hicks,CA661,180822,No,22.02,1.26
DXBCA6611808229400,Brandon Nelson,CA661,180822,No,24.23,1.38
DXBCA6611808228284,James Marks,CA661,180822,No,18.1,1.04
DXBCA6611808223845,Keith Wilson,CA661,180822,Yes,23.55,2.37
DXBCA6611808228715,Joyce Reynolds,CA661,180822,Yes,16.21,1.98
DXBCA6611808226571,Carolyn Lee,CA661,180822,No,13.42,0.56
DXBCA6611808227107,Michael Pearson,CA661,180822,Yes,6.12,1.67
DXBCA6611808221830,Brenda Nunez,CA661,180822,No,22.57,1.35
DXBCA6611808224083,Russell Cohen,CA661,180822,No,29.04,1.22
DXBCA6611808222334,Mark Lawrence,CA661,180822,No,12.02,1.59
DXBCA6611808223175,Kristopher Wilson,CA661,180822,No,5.38,1.89
DXBCA6611808227268,Andrew Wright,CA661,180822,Yes,21.9,0.86
DXBCA6611808228931,Carlos Smith,CA661,180822,Yes,23.12,1.68
DXBCA6611808224676,Angela Lopez,CA661,180822,No,27.04,1.12
DXBCA6611808223698,James Petty,CA661,180822,Yes,23.22,1.02
DXBCA6611808227194,Patricia David,CA661,180822,No,23.37,2.34
DXBCA6611808228324,Ana Munoz,CA661,180822,No,14.45,0.66
DXBCA6611808226357,Amy Perez,CA661,180822,No,18.42,0.78
DXBCA6611808226648,Joyce Wagner,CA661,180822,No,18.99,0.54
DXBCA6611808225738,Laura Whitehead,CA661,180822,No,12.51,0.77
DXBCA6611808224857,Justin Choi,CA661,180822,Yes,16.81,2.36
DXBCA6611808224252,Tiffany Oneill,CA661,180822,Yes,27.96,1.43
DXBCA6611808228341,Karen Randall,CA661,180822,Yes,18.47,1.92
DXBCA6611808227772,Taylor Mcdonald,CA661,180822,Yes,29.94,2.37
DXBCA6611808222791,Bailey Hall,CA661,180822,No,17.31,0.78
DXBCA6611808223385,Kaitlyn Ellis,CA661,180822,Yes,17.35,2.44
DXBCA6611808221222,Adam Calhoun,CA661,180822,Yes,8.63,1.1
DXBCA6611808227495,Jenny Allen,CA661,180822,Yes,5.86,1.76
DXBCA6611808221156,Eric Taylor,CA661,180822,No,24.71,0.87
DXBCA6611808223630,Tommy Richmond,CA661,180822,Yes,6.83,2.08
DXBCA6611808228326,Jennifer Pierce,CA661,180822,No,33.86,0.65
DXBCA6611808222520,Michael Miller,CA661,180822,Yes,22.97,1.14
DXBCA6611808223812,Sheila Peters,CA661,180822,Yes,24.68,1.69
DXBCA6611808224595,Lisa Christensen,CA661,180822,No,11.02,0.77
DXBCA6611808224466,Jordan English,CA661,180822,No,15.71,1.76
DXBCA6611808225463,Chelsea Graves,CA661,180822,No,13.23,1.75
DXBCA6611808228242,Mary Jones,CA661,180822,Yes,16.17,1.72
DXBCA6611808227070,Whitney Bush,CA661,180822,No,12.45,1.98
DXBCA6611808222751,Scott Villegas,CA661,180822,Yes,6.27,1.58
DXBCA6611808224153,Justin Conway,CA661,180822,Yes,5.96,2.21
DXBCA6611808228070,Jason Mccarthy,CA661,180822,Yes,11.66,1.07
DXBCA6611808223400,Tyler Moore,CA661,180822,No,19.31,0.76
DXBCA6611808225697,Eric May,CA661,180822,No,21.21,1.03
AMSEK2470203243499,Jamie Wright,EK247,020324,No,21.67,1.35
AMSEK2470203245135,Michael Fry,EK247,020324,No,6.51,1.55
AMSEK2470203247174,Deborah Lopez,EK247,020324,No,33.79,1.18
AMSEK2470203242549,Bryan Smith,EK247,020324,Yes,23.18,2.46
AMSEK2470203245097,Justin Chavez,EK247,020324,Yes,17.8,0.66
AMSEK2470203242520,Cheryl Hall,EK247,020324,No,32.63,1.2
AMSEK2470203243145,Caitlin Torres,EK247,020324,Yes,25.78,2.12
AMSEK2470203249642,Brian Walker,EK247,020324,No,19.45,1.95
AMSEK2470203241061,Alexander Mayo,EK247,020324,Yes,24.39,1.49
AMSEK2470203248894,Olivia Duran,EK247,020324,Yes,6.94,0.63
AMSEK2470203247619,Curtis Weiss,EK247,020324,No,29.86,1.74
AMSEK2470203241468,Amanda Kelly,EK247,020324,Yes,19.75,1.81
AMSEK2470203242003,Ellen Sellers,EK247,020324,No,13.48,1.51
AMSEK2470203245127,Allison Wiggins,EK247,020324,Yes,29.42,1.98
AMSEK2470203243242,Rachael Rice,EK247,020324,Yes,27.38,1.42
AMSEK2470203245300,John May,EK247,020324,Yes,26.19,0.82
AMSEK2470203243161,Vanessa Walters,EK247,020324,No,34.41,1.7
AMSEK2470203242257,Tracy Dillon,EK247,020324,Yes,8.77,2.05
AMSEK2470203241526,Nathan Lopez,EK247,020324,Yes,6.26,1.4
AMSEK2470203246233,Daisy Butler,EK247,020324,No,32.98,1.86
AMSEK2470203242039,Angela Johnson,EK247,020324,Yes,34.87,2.05
AMSEK2470203244097,Taylor Carlson,EK247,020324,Yes,34.09,0.84
AMSEK2470203246644,Patrick Little,EK247,020324,Yes,9.68,0.68
AMSEK2470203248373,Joseph Maxwell,EK247,020324,Yes,6.71,1.52
AMSEK2470203245517,Mark Cox,EK247,020324,Yes,22.66,1.68
AMSEK2470203245464,Gabrielle Fowler,EK247,020324,No,10.34,1.85
AMSEK2470203244051,Aaron Fields,EK247,020324,Yes,28.18,2.24
AMSEK2470203246352,Jared Bowers,EK247,020324,Yes,30.47,1.43
AMSEK2470203244457,Samuel Taylor,EK247,020324,Yes,14.09,0.51
AMSEK2470203247477,John Foster,EK247,020324,Yes,11.61,1.53
AMSEK2470203249863,Christopher Johnston,EK247,020324,No,27.47,2.36
AMSEK2470203244129,Denise Stein,EK247,020324,Yes,34.85,0.51
AMSEK2470203249736,Joshua Hall,EK247,020324,Yes,20.25,2.12
AMSEK2470203242118,Mary Bailey,EK247,020324,Yes,18.59,0.53
AMSEK2470203243022,Jade Peters,EK247,020324,Yes,34.16,1.19
AMSEK2470203249263,Edwin Pacheco,EK247,020324,Yes,31.65,1.12
AMSEK2470203246671,Autumn Bridges,EK247,020324,Yes,12.34,2.42
AMSEK2470203249385,Justin Thomas,EK247,020324,Yes,32.86,0.9
AMSEK2470203243538,Mr. Chad Neal,EK247,020324,No,10.24,0.95
AMSEK2470203241976,Douglas Combs,EK247,020324,Yes,33.1,1.38
AMSEK2470203247228,Edward Anderson,EK247,020324,No,33.33,1.96
AMSEK2470203244794,Autumn Hunter,EK247,020324,No,15.95,1.05
AMSEK2470203245233,Samantha Jimenez,EK247,020324,No,19.87,1.8
AMSEK2470203249060,Angela Jimenez,EK247,020324,Yes,10.19,1.97
AMSEK2470203242672,Kathryn Woodard,EK247,020324,No,13.38,0.92
AMSEK2470203241078,Lindsey House,EK247,020324,Yes,28.6,0.69
AMSEK2470203242868,Jacob Schwartz,EK247,020324,Yes,28.99,1.52
AMSEK2470203246535,Sean Martinez,EK247,020324,No,28.22,1.71
AMSEK2470203241993,Shaun Rogers,EK247,020324,No,22.31,1.29
AMSEK2470203245901,Elaine Wright,EK247,020324,Yes,15.79,2.45
AMSEK2470203247097,Heather Chen,EK247,020324,No,31.67,1.8
AMSEK2470203248830,Michelle Owen,EK247,020324,Yes,8.2,1.89
AMSEK2470203241381,Richard Ramirez,EK247,020324,No,21.98,1.59
AMSEK2470203245236,Michelle Cook,EK247,020324,No,17.96,2.33
AMSEK2470203249059,Ann Miles,EK247,020324,Yes,7.6,0.56
AMSEK2470203248996,Eric Wilson,EK247,020324,No,33.03,1.87
AMSEK2470203243194,Mr. Jonathan Peterson,EK247,020324,Yes,32.8,1.88
AMSEK2470203246912,Dale Wong,EK247,020324,No,25.62,2.11
AMSEK2470203243155,Cassandra Rice,EK247,020324,No,16.95,2.08
AMSEK2470203248377,Karen Wolfe,EK247,020324,Yes,27.48,1.3
AMSEK2470203248226,Kyle Alexander,EK247,020324,No,34.0,2.2
AMSEK2470203242905,Haley Flynn,EK247,020324,Yes,15.51,2.08
AMSEK2470203245114,Stephanie Garcia,EK247,020324,Yes,13.38,1.78
AMSEK2470203243320,Michelle Hernandez MD,EK247,020324,No,25.54,1.6
AMSEK2470203245858,Jocelyn Hernandez,EK247,020324,No,24.73,1.07
AMSEK2470203246480,Betty Collins,EK247,020324,Yes,29.99,0.75
AMSEK2470203243623,Alexander Campos,EK247,020324,No,21.46,0.84
AMSEK2470203245136,Mary Norton,EK247,020324,No,26.61,1.09
AMSEK2470203246663,Laura Coleman,EK247,020324,Yes,34.5,2.03
AMSEK2470203246569,David Rodriguez,EK247,020324,Yes,31.0,0.55
AMSEK2470203245855,Adam Gill,EK247,020324,Yes,8.59,1.34
AMSEK2470203244185,Barbara Andersen,EK247,020324,Yes,11.05,0.96
AMSEK2470203248917,Jeffery Moon,EK247,020324,No,21.34,1.26
AMSEK2470203242727,Brittany Navarro,EK247,020324,Yes,31.07,1.13
AMSEK2470203244482,Samuel Murray,EK247,020324,No,10.21,1.6
AMSEK2470203248195,Kayla Fox,EK247,020324,No,34.37,0.82
AMSEK2470203247803,Brian Henry,EK247,020324,Yes,19.3,0.86
AMSEK2470203242856,Daniel Dickerson,EK247,020324,Yes,11.43,1.98
AMSEK2470203248179,Gina Jones,EK247,020324,No,15.76,0.86
AMSEK2470203244441,Nathan Perez,EK247,020324,Yes,7.71,0.53
AMSEK2470203241250,Leslie Murillo,EK247,020324,No,20.06,2.26
AMSEK2470203245523,Colleen Davidson,EK247,020324,Yes,10.09,1.47
AMSEK2470203248385,Jason Richardson,EK247,020324,No,24.89,1.94
AMSEK2470203246679,Katherine Bryan,EK247,020324,No,6.28,0.81
AMSEK2470203242442,Jeffrey Nelson,EK247,020324,Yes,22.19,1.9
AMSEK2470203248932,Darren Kelly,EK247,020324,No,25.76,2.34
AMSEK2470203246294,Laura Collins,EK247,020324,Yes,28.84,2.2
AMSEK2470203241139,Ronald Craig,EK247,020324,No,15.96,0.81
AMSEK2470203245123,Mr. Kevin Oneill,EK247,020324,No,6.66,1.08
AMSEK2470203242381,Daniel Brady,EK247,020324,No,9.56,2.04
AMSEK2470203244539,Christopher Alvarez,EK247,020324,No,34.01,0.99
AMSEK2470203246013,Maria Martinez,EK247,020324,Yes,11.25,1.42
AMSEK2470203248582,Penny Salas,EK247,020324,No,12.45,0.85
AMSEK2470203244378,Julie Hunt,EK247,020324,No,30.68,2.04
AMSEK2470203246676,Rachel Mays,EK247,020324,No,6.1,1.23
AMSEK2470203249212,Ricardo Saunders,EK247,020324,Yes,13.4,2.06
AMSEK2470203248998,Adam Jefferson,EK247,020324,No,29.84,1.42
AMSEK2470203249280,Kathy Stanley,EK247,020324,Yes,10.29,0.87
AMSEK2470203244874,Derrick Vazquez,EK247,020324,Yes,11.88,2.0
AMSEK2470203241091,Jennifer Drake,EK247,020324,No,29.3,0.98
AMSEK2470203243182,Nathan George,EK247,020324,Yes,7.02,1.31
AMSEK2470203244238,Donald Sanchez,EK247,020324,No,22.1,0.68
AMSEK2470203246887,Joseph Hudson,EK247,020324,No,11.32,0.93
AMSEK2470203244173,Rachel Carroll,EK247,020324,Yes,8.42,1.4
AMSEK2470203249956,Nicholas Ball DVM,EK247,020324,No,19.35,1.23
AMSEK2470203243546,Anthony Pineda,EK247,020324,Yes,9.24,1.99
AMSEK2470203242046,Mrs. Angela Yang MD,EK247,020324,Yes,24.98,1.1
AMSEK2470203242561,Cynthia Cannon,EK247,020324,No,8.62,1.45
AMSEK2470203245544,Caitlin Green,EK247,020324,No,12.5,2.33
AMSEK2470203248558,Teresa Franklin,EK247,020324,No,18.52,2.24
AMSEK2470203241832,Megan Byrd,EK247,020324,No,6.85,2.42
AMSEK2470203246042,Wendy Martin,EK247,020324,No,14.42,1.1
AMSEK2470203249660,Leah Carroll,EK247,020324,Yes,32.75,0.78
AMSEK2470203248055,Cristina Anderson,EK247,020324,No,35.0,2.01
AMSEK2470203247251,Michelle Davis,EK247,020324,Yes,29.61,0.75
AMSEK2470203241653,Roy Short,EK247,020324,Yes,18.66,2.37
AMSEK2470203248881,Katherine Contreras,EK247,020324,No,25.15,0.61
AMSEK2470203248710,Kara Brown,EK247,020324,No,8.83,1.76
AMSEK2470203248798,Ryan Weaver,EK247,020324,No,20.91,0.88
AMSEK2470203248227,Frank Mcclain,EK247,020324,No,5.69,0.65
AMSEK2470203249750,Stephanie Curry,EK247,020324,Yes,14.53,1.28
AMSEK2470203243600,Heidi Moreno,EK247,020324,Yes,22.71,2.44
AMSEK2470203245273,Amanda Campos,EK247,020324,Yes,30.29,2.46
AMSEK2470203241695,Julie Woods,EK247,020324,No,19.29,1.18
AMSEK2470203244089,Timothy Perry,EK247,020324,Yes,27.55,1.91
AMSEK2470203245170,Wayne Shea,EK247,020324,No,20.52,0.81
AMSEK2470203241738,Marvin Allison,EK247,020324,No,31.95,2.16
AMSEK2470203248655,Melvin Simpson,EK247,020324,No,10.4,0.51
AMSEK2470203248474,Mitchell Park,EK247,020324,Yes,13.58,2.43
AMSEK2470203243159,Thomas Galvan,EK247,020324,No,32.35,0.74
AMSEK2470203247714,Tara Stuart,EK247,020324,Yes,25.3,0.92
AMSEK2470203247428,Rachel Wallace,EK247,020324,Yes,31.44,0.99
AMSEK2470203242471,Stephanie White,EK247,020324,Yes,22.35,0.8
AMSEK2470203246343,Matthew Moore,EK247,020324,No,14.97,2.12
AMSEK2470203248037,Amy Williams,EK247,020324,No,24.13,1.17
AMSEK2470203245629,Jennifer Briggs,EK247,020324,Yes,11.07,1.21
AMSEK2470203245965,Misty Valdez,EK247,020324,Yes,6.18,1.37
AMSEK2470203246420,Benjamin Callahan,EK247,020324,No,23.81,1.57
AMSEK2470203241585,Jodi Dillon,EK247,020324,Yes,23.73,2.29
AMSEK2470203247414,Cynthia Lawson,EK247,020324,No,27.78,1.61
AMSEK2470203243738,Aaron Perkins,EK247,020324,No,32.18,1.76
AMSEK2470203244838,Russell Gibbs,EK247,020324,Yes,10.57,1.16
AMSEK2470203246566,David Smith,EK247,020324,No,23.09,2.36
AMSEK2470203248161,Anthony Bautista,EK247,020324,No,34.18,1.01
AMSEK2470203246569,Craig Harper,EK247,020324,No,27.75,0.99
AMSEK2470203242686,Jaclyn Reid,EK247,020324,Yes,22.76,2.46
AMSEK2470203241692,Matthew Vazquez,EK247,020324,No,8.45,1.62
AMSEK2470203242311,Michelle Fields,EK247,020324,Yes,32.12,2.28
AMSEK2470203241445,Jimmy Flynn,EK247,020324,No,16.06,2.44
AMSEK2470203242946,Brandon Collins,EK247,020324,Yes,17.02,2.28
SINSQ2662412223065,Denise Mclean,SQ266,241222,Yes,30.47,1.19
SINSQ2662412222571,Bethany Carpenter,SQ266,241222,Yes,9.3,1.26
SINSQ2662412222336,Noah Stout,SQ266,241222,Yes,10.34,0.79
SINSQ2662412224695,Kenneth Barron,SQ266,241222,No,6.94,0.75
SINSQ2662412229551,Sarah Miller,SQ266,241222,Yes,13.27,2.46
SINSQ2662412221009,Brian Turner,SQ266,241222,Yes,5.5,1.27
SINSQ2662412224209,Emily Thompson,SQ266,241222,Yes,29.39,1.52
SINSQ2662412223798,Joshua Stuart,SQ266,241222,No,23.86,0.72
SINSQ2662412227451,John Wilson,SQ266,241222,No,28.54,0.84
SINSQ2662412226550,Melissa Morris,SQ266,241222,No,17.71,1.56
SINSQ2662412225814,Adrian Palmer,SQ266,241222,Yes,18.51,0.79
SINSQ2662412222512,Wanda Silva,SQ266,241222,Yes,21.04,0.95
SINSQ2662412229769,Michael Jackson,SQ266,241222,Yes,12.88,1.18
SINSQ2662412222781,David Smith,SQ266,241222,Yes,17.16,1.4
SINSQ2662412225819,Rebecca Bennett,SQ266,241222,No,29.12,0.84
SINSQ2662412226443,Shannon Davis,SQ266,241222,Yes,22.22,1.35
SINSQ2662412229220,Stephen Austin,SQ266,241222,Yes,24.1,1.83
SINSQ2662412225692,Mary Grimes,SQ266,241222,Yes,19.34,1.93
SINSQ2662412228504,Elizabeth Leon,SQ266,241222,No,27.02,1.77
SINSQ2662412222485,Victoria Williams,SQ266,241222,No,33.65,1.92
SINSQ2662412228555,Brandon Hall,SQ266,241222,No,8.26,2.18
SINSQ2662412226862,Michael Harris,SQ266,241222,Yes,29.22,1.71
SINSQ2662412223066,Julie Hudson,SQ266,241222,No,34.11,1.46
SINSQ2662412222709,Julie Gonzales,SQ266,241222,No,12.41,2.41
SINSQ2662412221202,Nicholas Ward,SQ266,241222,Yes,15.08,1.54
SINSQ2662412229001,Dana Taylor,SQ266,241222,No,9.63,2.13
SINSQ2662412224004,Mr. Vincent Mcintyre,SQ266,241222,Yes,14.04,0.71
SINSQ2662412226126,Heather Griffin,SQ266,241222,No,30.84,0.67
SINSQ2662412227570,Jasmine Fuller,SQ266,241222,Yes,12.83,1.66
SINSQ2662412223450,Nathan Kane,SQ266,241222,No,18.88,2.28
SINSQ2662412226303,Stephanie Glenn,SQ266,241222,No,10.0,0.74
SINSQ2662412226542,Jonathan Greene,SQ266,241222,Yes,34.59,0.7
SINSQ2662412221182,Erin Johnson,SQ266,241222,Yes,22.32,1.84
SINSQ2662412228311,William King,SQ266,241222,No,28.45,1.28
SINSQ2662412228118,James Martin,SQ266,241222,No,21.45,1.15
SINSQ2662412229351,Bryan Osborne,SQ266,241222,No,25.67,1.01
SINSQ2662412221930,William Hendrix,SQ266,241222,No,20.22,0.85
SINSQ2662412226657,Shannon Woods,SQ266,241222,No,9.4,1.55
SINSQ2662412228081,Sandy Wright,SQ266,241222,No,30.6,2.46
SINSQ2662412224671,Andrea Moore,SQ266,241222,No,10.78,2.14
SINSQ2662412224862,Sarah Turner,SQ266,241222,No,30.62,2.3
SINSQ2662412229565,Michael Wright,SQ266,241222,No,5.86,0.9
SINSQ2662412223173,Jamie Mcintosh,SQ266,241222,Yes,7.78,1.33
SINSQ2662412222333,Richard Gardner,SQ266,241222,No,5.39,1.87
